Linha,Ordem,Descrição da Ordem,Estabelecimento,Nome Estabelecimento,Equipamento,Nome Equipamento,Tag,Descrição do Tag,Tipo de Manutenção,Descrição do Tipo Manutenção,Manutenção,Descrição da Manutenção,Plano,Urgência,Criticidade,Prioridade,Data Manutenção,Data Termino,Previsão Término,Inicio mais cedo,Inicio mais tarde,Data Inicio Original,Data Reabertura,Data Realocação,Data Prevista Manutenção,Parada,Descrição da Parada,Projeto,Descrição do Projeto,Analista,Nome do Analista,Planejador,Nome do Planejador,Equipe,Nome da Equipe,Causa,Descrição Causa,Sintoma,Descrição Sintoma,Intervenção,Descrição Intervenção,Empresa,Ord. Investimento,Conta da Ordem,Conta de Investimento,Ordem de Origem,Tarefa de Origem,Valor Contador,Valor Contador Acumulado,Taxa Produção,Custo Hora,Tempo Parada,Horas Reportadas,Valor Material,Valor Mão de Obra,Valor GGF,Estado,Estado OM,Estado da Preditiva,Usuário de Criação,Ordem Impressa,Observação Encerramento OM
0000000024,782826,PREVENTIVA INJETORA - SEMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.276/000,INJETORA Nº 13 HAITIAN 500 T,11276_N14,INJETORA Nº 14 HAITIAN 500 T,10,Preventiva,F5INJ180,PREVENTIVA INJETORA - SEMESTRAL,Plano de Equipamento,3,1,300,29/04/2025,,29/04/2025,29/04/2025,29/04/2025,15/05/2025,,,29/04/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Verificar condição, ponteira, anel de bloqueio e rosca Verificar resistencias de aquecimento do cilindro Verificar termopares de leitura do cilindro  Verificar relés de aquecimento do cilindro Inspecionar cabos de alimentação das resistências Reaperto dos bornes"
0000000025,782858,PREVENTIVA INJETORA - BIMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.276/000,INJETORA Nº 13 HAITIAN 500 T,11276_N14,INJETORA Nº 14 HAITIAN 500 T,10,Preventiva,F5INJ060,PREVENTIVA INJETORA - BIMESTRAL,Plano de Equipamento,3,1,300,02/05/2025,,02/05/2025,02/05/2025,02/05/2025,15/05/2025,,,02/05/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,Lubrificar rolamento do mancal da unidade de injeção Lubrificar patins / buchas do carro da unidade injeção Realizar ajuste minimo e maximo da altura de molde
0000000026,783902,PREVENTIVA INJETORA - OCTAMETRAL,1,METALURGICA MOR S.A - MATRIZ,11.276/000,INJETORA Nº 13 HAITIAN 500 T,11276_N14,INJETORA Nº 14 HAITIAN 500 T,10,Preventiva,F5INJ240,PREVENTIVA INJETORA - OCTAMETRAL,Plano de Equipamento,3,1,300,07/07/2025,,07/07/2025,07/07/2025,07/07/2025,11/07/2025,,,07/07/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Revisão do sistema de segurança (NR-12) Verificar sistema hidraulico da extração, cilindro, valvulas, vazamentos Verificar sistema pneumatico da extração, valvulas, mangueiras e vazamentos Verificar sistema de acoplamento da haste Verificar sensor e suporte de posição de extração Verificar sistema machos hidraulicos, mangueiras, valvulas e vazamentos Verificar ligação da tomada do sistema eletrico (Molde x Maquina) Verificar sistema hidraulico movimentação unidade, mangueiras, valvulas e vazamentos Verificar sistema hidraulico injeção, mangueiras, valvulas e vazamentos  Fazer troca do filtro do bico de injeção Fazer ângulo (45°) e furação (5mm) do bico de injeção"
0000000027,782811,PREVENTIVA INJETORA - SEMANAL,1,METALURGICA MOR S.A - MATRIZ,11.277/000,INJETORA Nº 14 HAITIAN 500 T,11277_N15,INJETORA Nº 15 HAITIAN 500 T,10,Preventiva,F5INJ007,PREVENTIVA INJETORA - SEMANAL,Plano de Equipamento,3,1,300,25/03/2025,,25/03/2025,25/03/2025,25/03/2025,15/05/2025,,,25/03/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Lubrificar pinos e buchas das braçagens  Lubrificar patins da placa movel         Lubrificar unidade de fechamento Lubrificar patins da placa movel da unidade de fechamento Lubrificar buchas das colunas da unidade de fechamento Limpeza e lubrificação do sistema de fechamento, guias e colunas Limpeza e lubrificação do sistema de extração- Limpeza e lubrificação do sistema de avanço da unidade de injeção- Limpeza e lubrificação do sistema de injeção e dosagem"
0000000028,783903,PREVENTIVA INJETORA - OCTAMETRAL,1,METALURGICA MOR S.A - MATRIZ,11.277/000,INJETORA Nº 14 HAITIAN 500 T,11277_N15,INJETORA Nº 15 HAITIAN 500 T,10,Preventiva,F5INJ240,PREVENTIVA INJETORA - OCTAMETRAL,Plano de Equipamento,3,1,300,07/07/2025,,07/07/2025,07/07/2025,07/07/2025,11/07/2025,,,07/07/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Revisão do sistema de segurança (NR-12) Verificar sistema hidraulico da extração, cilindro, valvulas, vazamentos Verificar sistema pneumatico da extração, valvulas, mangueiras e vazamentos Verificar sistema de acoplamento da haste Verificar sensor e suporte de posição de extração Verificar sistema machos hidraulicos, mangueiras, valvulas e vazamentos Verificar ligação da tomada do sistema eletrico (Molde x Maquina) Verificar sistema hidraulico movimentação unidade, mangueiras, valvulas e vazamentos Verificar sistema hidraulico injeção, mangueiras, valvulas e vazamentos  Fazer troca do filtro do bico de injeção Fazer ângulo (45°) e furação (5mm) do bico de injeção"
0000000029,782789,PREVENTIVA INJETORA - SEMANAL,1,METALURGICA MOR S.A - MATRIZ,11.278/000,INJETORA Nº 15 HAITIAN 500 T,11278_N16,INJETORA Nº 16 HAITIAN 500 T,10,Preventiva,F5INJ007,PREVENTIVA INJETORA - SEMANAL,Plano de Equipamento,3,1,300,20/03/2025,,20/03/2025,20/03/2025,20/03/2025,15/05/2025,,,20/03/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Lubrificar pinos e buchas das braçagens  Lubrificar patins da placa movel         Lubrificar unidade de fechamento Lubrificar patins da placa movel da unidade de fechamento Lubrificar buchas das colunas da unidade de fechamento Limpeza e lubrificação do sistema de fechamento, guias e colunas Limpeza e lubrificação do sistema de extração- Limpeza e lubrificação do sistema de avanço da unidade de injeção- Limpeza e lubrificação do sistema de injeção e dosagem"
0000000030,782855,PREVENTIVA INJETORA - SEMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.278/000,INJETORA Nº 15 HAITIAN 500 T,11278_N16,INJETORA Nº 16 HAITIAN 500 T,10,Preventiva,F5INJ180,PREVENTIVA INJETORA - SEMESTRAL,Plano de Equipamento,3,1,300,29/04/2025,,29/04/2025,29/04/2025,29/04/2025,15/05/2025,,,29/04/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Verificar condição, ponteira, anel de bloqueio e rosca Verificar resistencias de aquecimento do cilindro Verificar termopares de leitura do cilindro  Verificar relés de aquecimento do cilindro Inspecionar cabos de alimentação das resistências Reaperto dos bornes"
0000000031,782857,PREVENTIVA INJETORA - BIMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.278/000,INJETORA Nº 15 HAITIAN 500 T,11278_N16,INJETORA Nº 16 HAITIAN 500 T,10,Preventiva,F5INJ060,PREVENTIVA INJETORA - BIMESTRAL,Plano de Equipamento,3,1,300,01/05/2025,,01/05/2025,01/05/2025,01/05/2025,15/05/2025,,,01/05/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,Lubrificar rolamento do mancal da unidade de injeção Lubrificar patins / buchas do carro da unidade injeção Realizar ajuste minimo e maximo da altura de molde
0000000032,783904,PREVENTIVA INJETORA - OCTAMETRAL,1,METALURGICA MOR S.A - MATRIZ,11.278/000,INJETORA Nº 15 HAITIAN 500 T,11278_N16,INJETORA Nº 16 HAITIAN 500 T,10,Preventiva,F5INJ240,PREVENTIVA INJETORA - OCTAMETRAL,Plano de Equipamento,3,1,300,07/07/2025,,07/07/2025,07/07/2025,07/07/2025,11/07/2025,,,07/07/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Revisão do sistema de segurança (NR-12) Verificar sistema hidraulico da extração, cilindro, valvulas, vazamentos Verificar sistema pneumatico da extração, valvulas, mangueiras e vazamentos Verificar sistema de acoplamento da haste Verificar sensor e suporte de posição de extração Verificar sistema machos hidraulicos, mangueiras, valvulas e vazamentos Verificar ligação da tomada do sistema eletrico (Molde x Maquina) Verificar sistema hidraulico movimentação unidade, mangueiras, valvulas e vazamentos Verificar sistema hidraulico injeção, mangueiras, valvulas e vazamentos  Fazer troca do filtro do bico de injeção Fazer ângulo (45°) e furação (5mm) do bico de injeção"
0000000033,1187758,Realizar a lubrificação mensal.,1,METALURGICA MOR S.A - MATRIZ,11.305/000,INJETORA Nº 02 HAITIAN 1000 T,11305_N02,INJETORA Nº 2 HAITIAN 1000 T,10,Preventiva,,,,3,2,600,29/09/2023,,30/09/2023,29/09/2023,29/09/2023,29/09/2023,,,29/09/2023,,,,,,,FERNANDOW,Fernando Wolf Junior,,,,,02,NIVEL ÓLEO BAIXO,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Iniciada,Iniciada,Ok,marcos.me - Marcos Antonio de Mello,no,Realizar a lubrificação mensal.
0000000034,781267,PREVENTIVA INJETORA - QUADRIMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.305/000,INJETORA Nº 02 HAITIAN 1000 T,11305_N02,INJETORA Nº 2 HAITIAN 1000 T,10,Preventiva,F5INJ120,PREVENTIVA INJETORA - QUADRIMESTRAL,Plano de Equipamento,3,2,600,18/02/2025,,18/02/2025,18/02/2025,18/02/2025,28/02/2025,,,18/02/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"2466,47",0,0,Requisitada,Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Verificar funcionamento botões de emergência Verificar funcionamento micro-chaves de segurança das portas do equipamento Verificar funcionamento giroflex e sirene de advertencia Verificar funcionamento do sistema de segurança Hidraulica Verificar funcionamento do sistema de segurança Mecanica Executar ajuste minimo e máximo de altura de molde Verificar mangueiras e conexões do sistema de lubrificação central Verificar sistema hidraulico de fechamento, cilindro, valvulas, vazamentos e porcas de travamento Verificar sistema de confirmação de travamento Verificar alojamento para anel de centragem do molde Verificar sistema de refrigeração para o molde, mangueiras, manifold, conectores e vazamentos Limpeza dos Platôs Fixo e Móvel  Limpeza da calha e dreno de oléo  Limpeza do painel Limpeza dos filtros de ventilação do painel Troca dos filtros de ventilação do painel  Verificar funcionamento dos ventiladores   Verificar sistema de refrigeração dos drivers Limpeza dos drivers  Verificar disposição dos cabos internos e externos         Verificação dos servomotores        Lubrificar engrenagens do sistema de ajuste de altura de molde       Limpeza e lubrificação do sistema de ajuste da altura do molde       Limpeza e lubrificação do sistema de fechamento, guias e colunas       Limpeza e lubrificação do sistema de extração         Limpeza e lubrificação do sistema de avanço da unidade de injeção       Limpeza e lubrificação do sistema de injeção e dosagem"
0000000035,1258004,SERVIÇO DE PREVENTIVA,1,METALURGICA MOR S.A - MATRIZ,11.305/000,INJETORA Nº 02 HAITIAN 1000 T,11305_N02,INJETORA Nº 2 HAITIAN 1000 T,10,Preventiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,2,500,05/03/2025,,06/03/2025,05/03/2025,05/03/2025,05/03/2025,24/04/2025,,05/03/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,,,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"15395,9",0,0,Iniciada,Iniciada,Ok,matheus.lo - Matheus Henrique Lopes,no,
0000000036,782800,PREVENTIVA INJETORA - SEMANAL,1,METALURGICA MOR S.A - MATRIZ,11.305/000,INJETORA Nº 02 HAITIAN 1000 T,11305_N02,INJETORA Nº 2 HAITIAN 1000 T,10,Preventiva,F5INJ007,PREVENTIVA INJETORA - SEMANAL,Plano de Equipamento,3,2,600,21/03/2025,,21/03/2025,21/03/2025,21/03/2025,15/05/2025,,,21/03/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Lubrificar pinos e buchas das braçagens  Lubrificar patins da placa movel         Lubrificar unidade de fechamento Lubrificar patins da placa movel da unidade de fechamento Lubrificar buchas das colunas da unidade de fechamento Limpeza e lubrificação do sistema de fechamento, guias e colunas Limpeza e lubrificação do sistema de extração- Limpeza e lubrificação do sistema de avanço da unidade de injeção- Limpeza e lubrificação do sistema de injeção e dosagem"
0000000037,782816,PREVENTIVA INJETORA - BIMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.305/000,INJETORA Nº 02 HAITIAN 1000 T,11305_N02,INJETORA Nº 2 HAITIAN 1000 T,10,Preventiva,F5INJ060,PREVENTIVA INJETORA - BIMESTRAL,Plano de Equipamento,3,2,600,17/04/2025,,17/04/2025,17/04/2025,17/04/2025,15/05/2025,,,17/04/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,Lubrificar rolamento do mancal da unidade de injeção Lubrificar patins / buchas do carro da unidade injeção Realizar ajuste minimo e maximo da altura de molde
0000000038,783905,PREVENTIVA INJETORA - OCTAMETRAL,1,METALURGICA MOR S.A - MATRIZ,11.305/000,INJETORA Nº 02 HAITIAN 1000 T,11305_N02,INJETORA Nº 2 HAITIAN 1000 T,10,Preventiva,F5INJ240,PREVENTIVA INJETORA - OCTAMETRAL,Plano de Equipamento,3,2,600,07/07/2025,,07/07/2025,07/07/2025,07/07/2025,11/07/2025,,,07/07/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Revisão do sistema de segurança (NR-12) Verificar sistema hidraulico da extração, cilindro, valvulas, vazamentos Verificar sistema pneumatico da extração, valvulas, mangueiras e vazamentos Verificar sistema de acoplamento da haste Verificar sensor e suporte de posição de extração Verificar sistema machos hidraulicos, mangueiras, valvulas e vazamentos Verificar ligação da tomada do sistema eletrico (Molde x Maquina) Verificar sistema hidraulico movimentação unidade, mangueiras, valvulas e vazamentos Verificar sistema hidraulico injeção, mangueiras, valvulas e vazamentos  Fazer troca do filtro do bico de injeção Fazer ângulo (45°) e furação (5mm) do bico de injeção"
0000000039,1258007,SERVIÇO DE PREVENTIVA,1,METALURGICA MOR S.A - MATRIZ,11.306/000,INJETORA Nº 16 HAITIAN 1000 T,11306_N17,INJETORA Nº 17 HAITIAN 1000 T,10,Preventiva,71,SERVIÇO MANUTENÇÃO CORRETIVA TERCEIROS,Manutenção,2,1,200,05/03/2025,,06/03/2025,05/03/2025,05/03/2025,05/03/2025,,,05/03/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,,,,,,,,,1,0,18001010,41201004,0,0,0,0,0,0,0,0,"23153,94",0,0,Requisitada,Não Iniciada,Ok,matheus.lo - Matheus Henrique Lopes,no,
0000000040,783496,PREVENTIVA INJETORA - BIMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.306/000,INJETORA Nº 16 HAITIAN 1000 T,11306_N17,INJETORA Nº 17 HAITIAN 1000 T,10,Preventiva,F5INJ060,PREVENTIVA INJETORA - BIMESTRAL,Plano de Equipamento,3,1,300,28/05/2025,,28/05/2025,28/05/2025,28/05/2025,25/06/2025,,,28/05/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,Lubrificar rolamento do mancal da unidade de injeção Lubrificar patins / buchas do carro da unidade injeção Realizar ajuste minimo e maximo da altura de molde
0000000041,783906,PREVENTIVA INJETORA - OCTAMETRAL,1,METALURGICA MOR S.A - MATRIZ,11.306/000,INJETORA Nº 16 HAITIAN 1000 T,11306_N17,INJETORA Nº 17 HAITIAN 1000 T,10,Preventiva,F5INJ240,PREVENTIVA INJETORA - OCTAMETRAL,Plano de Equipamento,3,1,300,07/07/2025,,07/07/2025,07/07/2025,07/07/2025,11/07/2025,,,07/07/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Revisão do sistema de segurança (NR-12) Verificar sistema hidraulico da extração, cilindro, valvulas, vazamentos Verificar sistema pneumatico da extração, valvulas, mangueiras e vazamentos Verificar sistema de acoplamento da haste Verificar sensor e suporte de posição de extração Verificar sistema machos hidraulicos, mangueiras, valvulas e vazamentos Verificar ligação da tomada do sistema eletrico (Molde x Maquina) Verificar sistema hidraulico movimentação unidade, mangueiras, valvulas e vazamentos Verificar sistema hidraulico injeção, mangueiras, valvulas e vazamentos  Fazer troca do filtro do bico de injeção Fazer ângulo (45°) e furação (5mm) do bico de injeção"
0000000042,781269,PREVENTIVA INJETORA - QUADRIMESTRAL,1,METALURGICA MOR S.A - MATRIZ,11.464/000,INJETORA Nº 11 ARBURG 500 T,11464_N12,INJETORA Nº 12 ARBURG 500 T,10,Preventiva,F5INJ120,PREVENTIVA INJETORA - QUADRIMESTRAL,Plano de Equipamento,3,1,300,18/02/2025,,18/02/2025,18/02/2025,18/02/2025,28/02/2025,,,18/02/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Verificar funcionamento botões de emergência Verificar funcionamento micro-chaves de segurança das portas do equipamento Verificar funcionamento giroflex e sirene de advertencia Verificar funcionamento do sistema de segurança Hidraulica Verificar funcionamento do sistema de segurança Mecanica Executar ajuste minimo e máximo de altura de molde Verificar mangueiras e conexões do sistema de lubrificação central Verificar sistema hidraulico de fechamento, cilindro, valvulas, vazamentos e porcas de travamento Verificar sistema de confirmação de travamento Verificar alojamento para anel de centragem do molde Verificar sistema de refrigeração para o molde, mangueiras, manifold, conectores e vazamentos Limpeza dos Platôs Fixo e Móvel  Limpeza da calha e dreno de oléo  Limpeza do painel Limpeza dos filtros de ventilação do painel Troca dos filtros de ventilação do painel  Verificar funcionamento dos ventiladores   Verificar sistema de refrigeração dos drivers Limpeza dos drivers  Verificar disposição dos cabos internos e externos         Verificação dos servomotores        Lubrificar engrenagens do sistema de ajuste de altura de molde       Limpeza e lubrificação do sistema de ajuste da altura do molde       Limpeza e lubrificação do sistema de fechamento, guias e colunas       Limpeza e lubrificação do sistema de extração         Limpeza e lubrificação do sistema de avanço da unidade de injeção       Limpeza e lubrificação do sistema de injeção e dosagem"
0000000043,782814,PREVENTIVA INJETORA - SEMANAL,1,METALURGICA MOR S.A - MATRIZ,11.464/000,INJETORA Nº 11 ARBURG 500 T,11464_N12,INJETORA Nº 12 ARBURG 500 T,10,Preventiva,F5INJ007,PREVENTIVA INJETORA - SEMANAL,Plano de Equipamento,3,1,300,25/03/2025,,25/03/2025,25/03/2025,25/03/2025,15/05/2025,,,25/03/2025,,,,,,,FERNANDOW,Fernando Wolf Junior,MAN-PLAS,MANUTENÇÃO PLASTICOS - MATRIZ,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,PREV,MANUTENÇÃO PREVENTIVA,1,0,18001010,41201004,0,0,0,0,0,0,0,0,0,0,0,Não Iniciada,Não Iniciada,Ok,fernandow - Fernando Wolf Junior,no,"Lubrificar pinos e buchas das braçagens  Lubrificar patins da placa movel         Lubrificar unidade de fechamento Lubrificar patins da placa movel da unidade de fechamento Lubrificar buchas das colunas da unidade de fechamento Limpeza e lubrificação do sistema de fechamento, guias e colunas Limpeza e lubrificação do sistema de extração- Limpeza e lubrificação do sistema de avanço da unidade de injeção- Limpeza e lubrificação do sistema de injeção e dosagem"
